id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion
DOC-SIN-000938-02,SIN-000938,factura,False,False,2020-03-24,True,Documento pendiente de revisión
DOC-SIN-000943-01,SIN-000943,denuncia,True,True,2020-06-25,False,
DOC-SIN-000943-02,SIN-000943,factura,True,True,2020-06-25,False,
DOC-SIN-000943-03,SIN-000943,informe_tecnico,True,True,2020-06-25,False,
DOC-SIN-000948-01,SIN-000948,denuncia,True,True,2023-01-04,False,
DOC-SIN-000948-02,SIN-000948,factura,True,True,2023-01-04,False,
DOC-SIN-000948-03,SIN-000948,informe_tecnico,True,True,2023-01-04,False,
DOC-SIN-000954-01,SIN-000954,denuncia,True,True,2019-06-17,False,
DOC-SIN-000954-02,SIN-000954,factura,True,True,2019-06-17,False,
DOC-SIN-000954-03,SIN-000954,informe_tecnico,True,True,2019-06-17,False,
DOC-SIN-000955-01,SIN-000955,denuncia,True,True,2025-10-23,False,
DOC-SIN-000955-02,SIN-000955,factura,True,True,2025-10-23,False,
DOC-SIN-000955-03,SIN-000955,informe_tecnico,True,True,2025-10-23,False,
DOC-SIN-000959-01,SIN-000959,denuncia,True,False,2023-06-30,False,Documento pendiente de revisión
DOC-SIN-000959-02,SIN-000959,factura,False,False,2023-06-30,True,Documento pendiente de revisión
DOC-SIN-000960-01,SIN-000960,denuncia,True,True,2026-09-02,False,
DOC-SIN-000960-02,SIN-000960,factura,True,True,2026-09-02,False,
DOC-SIN-000960-03,SIN-000960,informe_tecnico,True,True,2026-09-02,False,
DOC-SIN-000962-01,SIN-000962,denuncia,True,True,2023-08-01,False,
DOC-SIN-000962-02,SIN-000962,factura,True,True,2023-08-01,False,
DOC-SIN-000962-03,SIN-000962,informe_tecnico,True,True,2023-08-01,False,
DOC-SIN-000970-01,SIN-000970,denuncia,True,True,2023-11-23,False,
DOC-SIN-000970-02,SIN-000970,factura,True,True,2023-11-23,False,
DOC-SIN-000970-03,SIN-000970,informe_tecnico,True,True,2023-11-23,False,
DOC-SIN-000975-01,SIN-000975,denuncia,True,True,2023-11-08,False,
DOC-SIN-000975-02,SIN-000975,factura,True,True,2023-11-08,False,
DOC-SIN-000975-03,SIN-000975,informe_tecnico,True,True,2023-11-08,False,
DOC-SIN-000979-01,SIN-000979,denuncia,True,True,2024-10-30,False,
DOC-SIN-000979-02,SIN-000979,factura,True,True,2024-10-30,False,
DOC-SIN-000979-03,SIN-000979,informe_tecnico,True,True,2024-10-30,False,
DOC-SIN-000980-01,SIN-000980,denuncia,True,True,2023-02-06,False,
DOC-SIN-000980-02,SIN-000980,factura,True,True,2023-02-06,False,
DOC-SIN-000980-03,SIN-000980,informe_tecnico,True,True,2023-02-06,False,
DOC-SIN-000982-01,SIN-000982,denuncia,True,True,2021-03-23,False,
DOC-SIN-000982-02,SIN-000982,factura,True,True,2021-03-23,False,
DOC-SIN-000982-03,SIN-000982,informe_tecnico,True,True,2021-03-23,False,
DOC-SIN-000983-01,SIN-000983,denuncia,True,True,2022-03-28,False,
DOC-SIN-000983-02,SIN-000983,factura,True,True,2022-03-28,False,
DOC-SIN-000983-03,SIN-000983,informe_tecnico,True,True,2022-03-28,False,
DOC-SIN-000985-01,SIN-000985,denuncia,True,False,2021-06-13,False,Documento pendiente de revisión
DOC-SIN-000985-02,SIN-000985,factura,False,False,2021-06-13,True,Documento pendiente de revisión
DOC-SIN-000988-01,SIN-000988,denuncia,True,True,2023-04-10,False,
DOC-SIN-000988-02,SIN-000988,factura,True,True,2023-04-10,False,
DOC-SIN-000988-03,SIN-000988,informe_tecnico,True,True,2023-04-10,False,
DOC-SIN-000990-01,SIN-000990,denuncia,True,True,2025-06-06,False,
DOC-SIN-000990-02,SIN-000990,factura,True,True,2025-06-06,False,
DOC-SIN-000990-03,SIN-000990,informe_tecnico,True,True,2025-06-06,False,
DOC-SIN-001006-01,SIN-001006,denuncia,True,True,2019-06-15,False,
DOC-SIN-001006-02,SIN-001006,factura,True,True,2019-06-15,False,
DOC-SIN-001006-03,SIN-001006,informe_tecnico,True,True,2019-06-15,False,
DOC-SIN-001007-01,SIN-001007,denuncia,True,True,2024-07-19,False,
DOC-SIN-001007-02,SIN-001007,factura,True,True,2024-07-19,False,
DOC-SIN-001007-03,SIN-001007,informe_tecnico,True,True,2024-07-19,False,
DOC-SIN-001008-01,SIN-001008,denuncia,True,True,2027-01-04,False,
DOC-SIN-001008-02,SIN-001008,factura,True,True,2027-01-04,False,
DOC-SIN-001008-03,SIN-001008,informe_tecnico,True,True,2027-01-04,False,
DOC-SIN-001013-01,SIN-001013,denuncia,True,True,2023-03-22,False,
DOC-SIN-001013-02,SIN-001013,factura,True,True,2023-03-22,False,
DOC-SIN-001013-03,SIN-001013,informe_tecnico,True,True,2023-03-22,False,
DOC-SIN-001015-01,SIN-001015,denuncia,True,False,2020-01-26,False,Documento pendiente de revisión
DOC-SIN-001015-02,SIN-001015,factura,False,False,2020-01-26,True,Documento pendiente de revisión
DOC-SIN-001019-01,SIN-001019,denuncia,True,True,2019-09-05,False,
DOC-SIN-001019-02,SIN-001019,factura,True,True,2019-09-05,False,
DOC-SIN-001019-03,SIN-001019,informe_tecnico,True,True,2019-09-05,False,
DOC-SIN-001020-01,SIN-001020,denuncia,True,True,2025-05-23,False,
DOC-SIN-001020-02,SIN-001020,factura,True,True,2025-05-23,False,
DOC-SIN-001020-03,SIN-001020,informe_tecnico,True,True,2025-05-23,False,
DOC-SIN-001021-01,SIN-001021,denuncia,True,True,2020-12-09,False,
DOC-SIN-001021-02,SIN-001021,factura,True,True,2020-12-09,False,
DOC-SIN-001021-03,SIN-001021,informe_tecnico,True,True,2020-12-09,False,
DOC-SIN-001034-01,SIN-001034,denuncia,True,True,2024-10-04,False,
DOC-SIN-001034-02,SIN-001034,factura,True,True,2024-10-04,False,
DOC-SIN-001034-03,SIN-001034,informe_tecnico,True,True,2024-10-04,False,
DOC-SIN-001039-01,SIN-001039,denuncia,True,False,2022-03-02,False,Documento pendiente de revisión
DOC-SIN-001039-02,SIN-001039,factura,False,False,2022-03-02,True,Documento pendiente de revisión
DOC-SIN-001043-01,SIN-001043,denuncia,True,False,2026-07-02,False,Documento pendiente de revisión
DOC-SIN-001043-02,SIN-001043,factura,False,False,2026-07-02,True,Documento pendiente de revisión
DOC-SIN-001045-01,SIN-001045,denuncia,True,True,2024-03-02,False,
DOC-SIN-001045-02,SIN-001045,factura,True,True,2024-03-02,False,
DOC-SIN-001045-03,SIN-001045,informe_tecnico,True,True,2024-03-02,False,
DOC-SIN-001046-01,SIN-001046,denuncia,True,False,2021-08-20,False,Documento pendiente de revisión
DOC-SIN-001046-02,SIN-001046,factura,False,False,2021-08-20,True,Documento pendiente de revisión
DOC-SIN-001048-01,SIN-001048,denuncia,True,False,2021-04-14,False,Documento pendiente de revisión
DOC-SIN-001048-02,SIN-001048,factura,False,False,2021-04-14,True,Documento pendiente de revisión
DOC-SIN-001050-01,SIN-001050,denuncia,True,True,2020-08-20,False,
DOC-SIN-001050-02,SIN-001050,factura,True,True,2020-08-20,False,
DOC-SIN-001050-03,SIN-001050,informe_tecnico,True,True,2020-08-20,False,
DOC-SIN-001054-01,SIN-001054,denuncia,True,False,2023-06-06,False,Documento pendiente de revisión
DOC-SIN-001054-02,SIN-001054,factura,False,False,2023-06-06,True,Documento pendiente de revisión
DOC-SIN-001055-01,SIN-001055,denuncia,True,True,2021-02-12,False,
DOC-SIN-001055-02,SIN-001055,factura,True,True,2021-02-12,False,
DOC-SIN-001055-03,SIN-001055,informe_tecnico,True,True,2021-02-12,False,
DOC-SIN-001064-01,SIN-001064,denuncia,True,False,2023-11-30,False,Documento pendiente de revisión
DOC-SIN-001064-02,SIN-001064,factura,False,False,2023-11-30,True,Documento pendiente de revisión
DOC-SIN-001067-01,SIN-001067,denuncia,True,True,2019-06-17,False,
DOC-SIN-001067-02,SIN-001067,factura,True,True,2019-06-17,False,
DOC-SIN-001067-03,SIN-001067,informe_tecnico,True,True,2019-06-17,False,
DOC-SIN-001081-01,SIN-001081,denuncia,True,True,2025-03-15,False,
DOC-SIN-001081-02,SIN-001081,factura,True,True,2025-03-15,False,
DOC-SIN-001081-03,SIN-001081,informe_tecnico,True,True,2025-03-15,False,
DOC-SIN-001086-01,SIN-001086,denuncia,True,False,2024-04-14,False,Documento pendiente de revisión
DOC-SIN-001086-02,SIN-001086,factura,False,False,2024-04-14,True,Documento pendiente de revisión
DOC-SIN-001089-01,SIN-001089,denuncia,True,False,2020-08-11,False,Documento pendiente de revisión
DOC-SIN-001089-02,SIN-001089,factura,False,False,2020-08-11,True,Documento pendiente de revisión
DOC-SIN-001090-01,SIN-001090,denuncia,True,False,2024-04-14,False,Documento pendiente de revisión
DOC-SIN-001090-02,SIN-001090,factura,False,False,2024-04-14,True,Documento pendiente de revisión
DOC-SIN-001097-01,SIN-001097,denuncia,True,False,2023-06-24,False,Documento pendiente de revisión
DOC-SIN-001097-02,SIN-001097,factura,False,False,2023-06-24,True,Documento pendiente de revisión
DOC-SIN-001101-01,SIN-001101,denuncia,True,False,2023-12-11,False,Documento pendiente de revisión
DOC-SIN-001101-02,SIN-001101,factura,False,False,2023-12-11,True,Documento pendiente de revisión
DOC-SIN-001102-01,SIN-001102,denuncia,True,False,2021-03-05,False,Documento pendiente de revisión
DOC-SIN-001102-02,SIN-001102,factura,False,False,2021-03-05,True,Documento pendiente de revisión
DOC-SIN-001111-01,SIN-001111,denuncia,True,True,2022-10-05,False,
DOC-SIN-001111-02,SIN-001111,factura,True,True,2022-10-05,False,
DOC-SIN-001111-03,SIN-001111,informe_tecnico,True,True,2022-10-05,False,
DOC-SIN-001118-01,SIN-001118,denuncia,True,False,2020-08-13,False,Documento pendiente de revisión
DOC-SIN-001118-02,SIN-001118,factura,False,False,2020-08-13,True,Documento pendiente de revisión
DOC-SIN-001126-01,SIN-001126,denuncia,True,False,2025-02-07,False,Documento pendiente de revisión
DOC-SIN-001126-02,SIN-001126,factura,False,False,2025-02-07,True,Documento pendiente de revisión
DOC-SIN-001131-01,SIN-001131,denuncia,True,False,2025-05-27,False,Documento pendiente de revisión
DOC-SIN-001131-02,SIN-001131,factura,False,False,2025-05-27,True,Documento pendiente de revisión
DOC-SIN-001132-01,SIN-001132,denuncia,True,False,2020-04-22,False,Documento pendiente de revisión
DOC-SIN-001132-02,SIN-001132,factura,False,False,2020-04-22,True,Documento pendiente de revisión
DOC-SIN-001134-01,SIN-001134,denuncia,True,True,2024-08-12,False,
DOC-SIN-001134-02,SIN-001134,factura,True,True,2024-08-12,False,
DOC-SIN-001134-03,SIN-001134,informe_tecnico,True,True,2024-08-12,False,
DOC-SIN-001137-01,SIN-001137,denuncia,True,True,2022-10-01,False,
DOC-SIN-001137-02,SIN-001137,factura,True,True,2022-10-01,False,
DOC-SIN-001137-03,SIN-001137,informe_tecnico,True,True,2022-10-01,False,
DOC-SIN-001146-01,SIN-001146,denuncia,True,True,2024-02-13,False,
DOC-SIN-001146-02,SIN-001146,factura,True,True,2024-02-13,False,
DOC-SIN-001146-03,SIN-001146,informe_tecnico,True,True,2024-02-13,False,
DOC-SIN-001148-01,SIN-001148,denuncia,True,True,2019-04-05,False,
DOC-SIN-001148-02,SIN-001148,factura,True,True,2019-04-05,False,
DOC-SIN-001148-03,SIN-001148,informe_tecnico,True,True,2019-04-05,False,
DOC-SIN-001152-01,SIN-001152,denuncia,True,True,2020-07-25,False,
DOC-SIN-001152-02,SIN-001152,factura,True,True,2020-07-25,False,
DOC-SIN-001152-03,SIN-001152,informe_tecnico,True,True,2020-07-25,False,
DOC-SIN-001163-01,SIN-001163,denuncia,True,True,2025-02-12,False,
DOC-SIN-001163-02,SIN-001163,factura,True,True,2025-02-12,False,
DOC-SIN-001163-03,SIN-001163,informe_tecnico,True,True,2025-02-12,False,
DOC-SIN-001164-01,SIN-001164,denuncia,True,False,2021-07-02,False,Documento pendiente de revisión
DOC-SIN-001164-02,SIN-001164,factura,False,False,2021-07-02,True,Documento pendiente de revisión
DOC-SIN-001165-01,SIN-001165,denuncia,True,True,2022-10-30,False,
DOC-SIN-001165-02,SIN-001165,factura,True,True,2022-10-30,False,
DOC-SIN-001165-03,SIN-001165,informe_tecnico,True,True,2022-10-30,False,
DOC-SIN-001168-01,SIN-001168,denuncia,True,False,2024-07-12,False,Documento pendiente de revisión
DOC-SIN-001168-02,SIN-001168,factura,False,False,2024-07-12,True,Documento pendiente de revisión
DOC-SIN-001177-01,SIN-001177,denuncia,True,False,2023-08-20,False,Documento pendiente de revisión
DOC-SIN-001177-02,SIN-001177,factura,False,False,2023-08-20,True,Documento pendiente de revisión
DOC-SIN-001178-01,SIN-001178,denuncia,True,False,2022-02-06,False,Documento pendiente de revisión
DOC-SIN-001178-02,SIN-001178,factura,False,False,2022-02-06,True,Documento pendiente de revisión
DOC-SIN-001184-01,SIN-001184,denuncia,True,False,2025-12-30,False,Documento pendiente de revisión
DOC-SIN-001184-02,SIN-001184,factura,False,False,2025-12-30,True,Documento pendiente de revisión
DOC-SIN-001185-01,SIN-001185,denuncia,True,True,2022-03-28,False,
DOC-SIN-001185-02,SIN-001185,factura,True,True,2022-03-28,False,
DOC-SIN-001185-03,SIN-001185,informe_tecnico,True,True,2022-03-28,False,
DOC-SIN-001186-01,SIN-001186,denuncia,True,False,2024-09-02,False,Documento pendiente de revisión
DOC-SIN-001186-02,SIN-001186,factura,False,False,2024-09-02,True,Documento pendiente de revisión
DOC-SIN-001193-01,SIN-001193,denuncia,True,True,2025-07-09,False,
DOC-SIN-001193-02,SIN-001193,factura,True,True,2025-07-09,False,
DOC-SIN-001193-03,SIN-001193,informe_tecnico,True,True,2025-07-09,False,
DOC-SIN-001199-01,SIN-001199,denuncia,True,False,2022-03-23,False,Documento pendiente de revisión
DOC-SIN-001199-02,SIN-001199,factura,False,False,2022-03-23,True,Documento pendiente de revisión
DOC-SIN-001204-01,SIN-001204,denuncia,True,True,2019-08-27,False,
DOC-SIN-001204-02,SIN-001204,factura,True,True,2019-08-27,False,
DOC-SIN-001204-03,SIN-001204,informe_tecnico,True,True,2019-08-27,False,
DOC-SIN-001206-01,SIN-001206,denuncia,True,False,2024-01-31,False,Documento pendiente de revisión
DOC-SIN-001206-02,SIN-001206,factura,False,False,2024-01-31,True,Documento pendiente de revisión
DOC-SIN-001207-01,SIN-001207,denuncia,True,True,2024-05-13,False,
DOC-SIN-001207-02,SIN-001207,factura,True,True,2024-05-13,False,
DOC-SIN-001207-03,SIN-001207,informe_tecnico,True,True,2024-05-13,False,
DOC-SIN-001212-01,SIN-001212,denuncia,True,False,2020-04-12,False,Documento pendiente de revisión
DOC-SIN-001212-02,SIN-001212,factura,False,False,2020-04-12,True,Documento pendiente de revisión
DOC-SIN-001216-01,SIN-001216,denuncia,True,False,2023-07-30,False,Documento pendiente de revisión
DOC-SIN-001216-02,SIN-001216,factura,False,False,2023-07-30,True,Documento pendiente de revisión
DOC-SIN-001217-01,SIN-001217,denuncia,True,False,2022-09-08,False,Documento pendiente de revisión
DOC-SIN-001217-02,SIN-001217,factura,False,False,2022-09-08,True,Documento pendiente de revisión
DOC-SIN-001221-01,SIN-001221,denuncia,True,True,2026-01-29,False,
DOC-SIN-001221-02,SIN-001221,factura,True,True,2026-01-29,False,
DOC-SIN-001221-03,SIN-001221,informe_tecnico,True,True,2026-01-29,False,
DOC-SIN-001225-01,SIN-001225,denuncia,True,True,2023-02-28,False,
DOC-SIN-001225-02,SIN-001225,factura,True,True,2023-02-28,False,
DOC-SIN-001225-03,SIN-001225,informe_tecnico,True,True,2023-02-28,False,
DOC-SIN-001228-01,SIN-001228,denuncia,True,True,2021-12-15,False,
DOC-SIN-001228-02,SIN-001228,factura,True,True,2021-12-15,False,
DOC-SIN-001228-03,SIN-001228,informe_tecnico,True,True,2021-12-15,False,
DOC-SIN-001229-01,SIN-001229,denuncia,True,False,2025-08-16,False,Documento pendiente de revisión
DOC-SIN-001229-02,SIN-001229,factura,False,False,2025-08-16,True,Documento pendiente de revisión
DOC-SIN-001233-01,SIN-001233,denuncia,True,False,2020-12-11,False,Documento pendiente de revisión
DOC-SIN-001233-02,SIN-001233,factura,False,False,2020-12-11,True,Documento pendiente de revisión
DOC-SIN-001239-01,SIN-001239,denuncia,True,False,2023-03-06,False,Documento pendiente de revisión
DOC-SIN-001239-02,SIN-001239,factura,False,False,2023-03-06,True,Documento pendiente de revisión
DOC-SIN-001240-01,SIN-001240,denuncia,True,False,2022-08-20,False,Documento pendiente de revisión
DOC-SIN-001240-02,SIN-001240,factura,False,False,2022-08-20,True,Documento pendiente de revisión
DOC-SIN-001242-01,SIN-001242,denuncia,True,False,2023-02-19,False,Documento pendiente de revisión
DOC-SIN-001242-02,SIN-001242,factura,False,False,2023-02-19,True,Documento pendiente de revisión
DOC-SIN-001244-01,SIN-001244,denuncia,True,False,2021-04-15,False,Documento pendiente de revisión
DOC-SIN-001244-02,SIN-001244,factura,False,False,2021-04-15,True,Documento pendiente de revisión
DOC-SIN-001247-01,SIN-001247,denuncia,True,True,2021-01-02,False,
DOC-SIN-001247-02,SIN-001247,factura,True,True,2021-01-02,False,
DOC-SIN-001247-03,SIN-001247,informe_tecnico,True,True,2021-01-02,False,
DOC-SIN-001250-01,SIN-001250,denuncia,True,True,2024-07-24,False,
DOC-SIN-001250-02,SIN-001250,factura,True,True,2024-07-24,False,
DOC-SIN-001250-03,SIN-001250,informe_tecnico,True,True,2024-07-24,False,
DOC-SIN-001255-01,SIN-001255,denuncia,True,True,2023-06-18,False,
DOC-SIN-001255-02,SIN-001255,factura,True,True,2023-06-18,False,
DOC-SIN-001255-03,SIN-001255,informe_tecnico,True,True,2023-06-18,False,
DOC-SIN-001256-01,SIN-001256,denuncia,True,True,2024-03-06,False,
DOC-SIN-001256-02,SIN-001256,factura,True,True,2024-03-06,False,
DOC-SIN-001256-03,SIN-001256,informe_tecnico,True,True,2024-03-06,False,
DOC-SIN-001258-01,SIN-001258,denuncia,True,True,2024-08-17,False,
DOC-SIN-001258-02,SIN-001258,factura,True,True,2024-08-17,False,
DOC-SIN-001258-03,SIN-001258,informe_tecnico,True,True,2024-08-17,False,
DOC-SIN-001259-01,SIN-001259,denuncia,True,False,2026-06-03,False,Documento pendiente de revisión
DOC-SIN-001259-02,SIN-001259,factura,False,False,2026-06-03,True,Documento pendiente de revisión
DOC-SIN-001260-01,SIN-001260,denuncia,True,False,2026-06-09,False,Documento pendiente de revisión
DOC-SIN-001260-02,SIN-001260,factura,False,False,2026-06-09,True,Documento pendiente de revisión
DOC-SIN-001261-01,SIN-001261,denuncia,True,False,2019-02-25,False,Documento pendiente de revisión
DOC-SIN-001261-02,SIN-001261,factura,False,False,2019-02-25,True,Documento pendiente de revisión
DOC-SIN-001262-01,SIN-001262,denuncia,True,False,2022-10-25,False,Documento pendiente de revisión
DOC-SIN-001262-02,SIN-001262,factura,False,False,2022-10-25,True,Documento pendiente de revisión
DOC-SIN-001269-01,SIN-001269,denuncia,True,False,2022-11-26,False,Documento pendiente de revisión
DOC-SIN-001269-02,SIN-001269,factura,False,False,2022-11-26,True,Documento pendiente de revisión
DOC-SIN-001278-01,SIN-001278,denuncia,True,True,2019-06-24,False,
DOC-SIN-001278-02,SIN-001278,factura,True,True,2019-06-24,False,
DOC-SIN-001278-03,SIN-001278,informe_tecnico,True,True,2019-06-24,False,
DOC-SIN-001279-01,SIN-001279,denuncia,True,True,2026-04-19,False,
DOC-SIN-001279-02,SIN-001279,factura,True,True,2026-04-19,False,
DOC-SIN-001279-03,SIN-001279,informe_tecnico,True,True,2026-04-19,False,
DOC-SIN-001295-01,SIN-001295,denuncia,True,False,2020-03-23,False,Documento pendiente de revisión
DOC-SIN-001295-02,SIN-001295,factura,False,False,2020-03-23,True,Documento pendiente de revisión
DOC-SIN-001301-01,SIN-001301,denuncia,True,False,2020-07-09,False,Documento pendiente de revisión
DOC-SIN-001301-02,SIN-001301,factura,False,False,2020-07-09,True,Documento pendiente de revisión
DOC-SIN-001302-01,SIN-001302,denuncia,True,False,2019-09-29,False,Documento pendiente de revisión
DOC-SIN-001302-02,SIN-001302,factura,False,False,2019-09-29,True,Documento pendiente de revisión
DOC-SIN-001307-01,SIN-001307,denuncia,True,True,2022-04-09,False,
DOC-SIN-001307-02,SIN-001307,factura,True,True,2022-04-09,False,
DOC-SIN-001307-03,SIN-001307,informe_tecnico,True,True,2022-04-09,False,
DOC-SIN-001309-01,SIN-001309,denuncia,True,False,2020-03-01,False,Documento pendiente de revisión
DOC-SIN-001309-02,SIN-001309,factura,False,False,2020-03-01,True,Documento pendiente de revisión
DOC-SIN-001314-01,SIN-001314,denuncia,True,True,2026-05-06,False,
DOC-SIN-001314-02,SIN-001314,factura,True,True,2026-05-06,False,
DOC-SIN-001314-03,SIN-001314,informe_tecnico,True,True,2026-05-06,False,
DOC-SIN-001317-01,SIN-001317,denuncia,True,False,2025-02-16,False,Documento pendiente de revisión
DOC-SIN-001317-02,SIN-001317,factura,False,False,2025-02-16,True,Documento pendiente de revisión
DOC-SIN-001320-01,SIN-001320,denuncia,True,True,2024-12-25,False,
DOC-SIN-001320-02,SIN-001320,factura,True,True,2024-12-25,False,
DOC-SIN-001320-03,SIN-001320,informe_tecnico,True,True,2024-12-25,False,
DOC-SIN-001329-01,SIN-001329,denuncia,True,True,2019-06-06,False,
DOC-SIN-001329-02,SIN-001329,factura,True,True,2019-06-06,False,
DOC-SIN-001329-03,SIN-001329,informe_tecnico,True,True,2019-06-06,False,
DOC-SIN-001330-01,SIN-001330,denuncia,True,False,2019-11-07,False,Documento pendiente de revisión
DOC-SIN-001330-02,SIN-001330,factura,False,False,2019-11-07,True,Documento pendiente de revisión
DOC-SIN-001335-01,SIN-001335,denuncia,True,False,2020-01-05,False,Documento pendiente de revisión
DOC-SIN-001335-02,SIN-001335,factura,False,False,2020-01-05,True,Documento pendiente de revisión
DOC-SIN-001342-01,SIN-001342,denuncia,True,True,2024-10-30,False,
DOC-SIN-001342-02,SIN-001342,factura,True,True,2024-10-30,False,
DOC-SIN-001342-03,SIN-001342,informe_tecnico,True,True,2024-10-30,False,
DOC-SIN-001345-01,SIN-001345,denuncia,True,True,2026-09-07,False,
DOC-SIN-001345-02,SIN-001345,factura,True,True,2026-09-07,False,
DOC-SIN-001345-03,SIN-001345,informe_tecnico,True,True,2026-09-07,False,
DOC-SIN-001351-01,SIN-001351,denuncia,True,True,2022-09-18,False,
DOC-SIN-001351-02,SIN-001351,factura,True,True,2022-09-18,False,
DOC-SIN-001351-03,SIN-001351,informe_tecnico,True,True,2022-09-18,False,
DOC-SIN-001352-01,SIN-001352,denuncia,True,True,2019-02-20,False,
DOC-SIN-001352-02,SIN-001352,factura,True,True,2019-02-20,False,
DOC-SIN-001352-03,SIN-001352,informe_tecnico,True,True,2019-02-20,False,
DOC-SIN-001356-01,SIN-001356,denuncia,True,True,2022-10-16,False,
DOC-SIN-001356-02,SIN-001356,factura,True,True,2022-10-16,False,
DOC-SIN-001356-03,SIN-001356,informe_tecnico,True,True,2022-10-16,False,
DOC-SIN-001357-01,SIN-001357,denuncia,True,True,2024-07-19,False,
DOC-SIN-001357-02,SIN-001357,factura,True,True,2024-07-19,False,
DOC-SIN-001357-03,SIN-001357,informe_tecnico,True,True,2024-07-19,False,
DOC-SIN-001358-01,SIN-001358,denuncia,True,False,2019-10-03,False,Documento pendiente de revisión
DOC-SIN-001358-02,SIN-001358,factura,False,False,2019-10-03,True,Documento pendiente de revisión
DOC-SIN-001361-01,SIN-001361,denuncia,True,True,2019-10-28,False,
DOC-SIN-001361-02,SIN-001361,factura,True,True,2019-10-28,False,
DOC-SIN-001361-03,SIN-001361,informe_tecnico,True,True,2019-10-28,False,
DOC-SIN-001364-01,SIN-001364,denuncia,True,True,2021-06-02,False,
DOC-SIN-001364-02,SIN-001364,factura,True,True,2021-06-02,False,
DOC-SIN-001364-03,SIN-001364,informe_tecnico,True,True,2021-06-02,False,
DOC-SIN-001365-01,SIN-001365,denuncia,True,True,2026-11-22,False,
DOC-SIN-001365-02,SIN-001365,factura,True,True,2026-11-22,False,
DOC-SIN-001365-03,SIN-001365,informe_tecnico,True,True,2026-11-22,False,
DOC-SIN-001369-01,SIN-001369,denuncia,True,True,2026-10-22,False,
DOC-SIN-001369-02,SIN-001369,factura,True,True,2026-10-22,False,
DOC-SIN-001369-03,SIN-001369,informe_tecnico,True,True,2026-10-22,False,
DOC-SIN-001374-01,SIN-001374,denuncia,True,True,2026-05-18,False,
DOC-SIN-001374-02,SIN-001374,factura,True,True,2026-05-18,False,
DOC-SIN-001374-03,SIN-001374,informe_tecnico,True,True,2026-05-18,False,
DOC-SIN-001375-01,SIN-001375,denuncia,True,True,2021-08-08,False,
DOC-SIN-001375-02,SIN-001375,factura,True,True,2021-08-08,False,
DOC-SIN-001375-03,SIN-001375,informe_tecnico,True,True,2021-08-08,False,
DOC-SIN-001377-01,SIN-001377,denuncia,True,True,2026-11-01,False,
DOC-SIN-001377-02,SIN-001377,factura,True,True,2026-11-01,False,
DOC-SIN-001377-03,SIN-001377,informe_tecnico,True,True,2026-11-01,False,
DOC-SIN-001385-01,SIN-001385,denuncia,True,False,2022-11-20,False,Documento pendiente de revisión
DOC-SIN-001385-02,SIN-001385,factura,False,False,2022-11-20,True,Documento pendiente de revisión
DOC-SIN-001387-01,SIN-001387,denuncia,True,False,2022-10-28,False,Documento pendiente de revisión
DOC-SIN-001387-02,SIN-001387,factura,False,False,2022-10-28,True,Documento pendiente de revisión
DOC-SIN-001388-01,SIN-001388,denuncia,True,False,2019-05-27,False,Documento pendiente de revisión
DOC-SIN-001388-02,SIN-001388,factura,False,False,2019-05-27,True,Documento pendiente de revisión
DOC-SIN-001391-01,SIN-001391,denuncia,True,True,2020-06-11,False,
DOC-SIN-001391-02,SIN-001391,factura,True,True,2020-06-11,False,
DOC-SIN-001391-03,SIN-001391,informe_tecnico,True,True,2020-06-11,False,
DOC-SIN-001392-01,SIN-001392,denuncia,True,True,2025-09-20,False,
DOC-SIN-001392-02,SIN-001392,factura,True,True,2025-09-20,False,
DOC-SIN-001392-03,SIN-001392,informe_tecnico,True,True,2025-09-20,False,
DOC-SIN-001394-01,SIN-001394,denuncia,True,True,2020-05-16,False,
DOC-SIN-001394-02,SIN-001394,factura,True,True,2020-05-16,False,
DOC-SIN-001394-03,SIN-001394,informe_tecnico,True,True,2020-05-16,False,
DOC-SIN-001396-01,SIN-001396,denuncia,True,True,2021-05-13,False,
DOC-SIN-001396-02,SIN-001396,factura,True,True,2021-05-13,False,
DOC-SIN-001396-03,SIN-001396,informe_tecnico,True,True,2021-05-13,False,
DOC-SIN-001398-01,SIN-001398,denuncia,True,False,2025-06-22,False,Documento pendiente de revisión
DOC-SIN-001398-02,SIN-001398,factura,False,False,2025-06-22,True,Documento pendiente de revisión
DOC-SIN-001399-01,SIN-001399,denuncia,True,True,2025-01-25,False,
DOC-SIN-001399-02,SIN-001399,factura,True,True,2025-01-25,False,
DOC-SIN-001399-03,SIN-001399,informe_tecnico,True,True,2025-01-25,False,
DOC-SIN-001402-01,SIN-001402,denuncia,True,True,2026-04-03,False,
DOC-SIN-001402-02,SIN-001402,factura,True,True,2026-04-03,False,
DOC-SIN-001402-03,SIN-001402,informe_tecnico,True,True,2026-04-03,False,
DOC-SIN-001404-01,SIN-001404,denuncia,True,True,2021-07-14,False,
DOC-SIN-001404-02,SIN-001404,factura,True,True,2021-07-14,False,
DOC-SIN-001404-03,SIN-001404,informe_tecnico,True,True,2021-07-14,False,
DOC-SIN-001408-01,SIN-001408,denuncia,True,True,2022-04-15,False,
DOC-SIN-001408-02,SIN-001408,factura,True,True,2022-04-15,False,
